start_station_id,start_long,start_lat,end_station_id,end_long,end_lat
71,-0.098850915,51.5154186,314,-0.083159352,51.50088934
71,-0.098850915,51.5154186,276,-0.084985356,51.50930161
71,-0.098850915,51.5154186,387,-0.121394101,51.49369988
583,-0.12597218,51.49764,243,-0.139625122,51.49096258
328,-0.086016,51.53114,253,-0.086379717,51.53404294
840,-0.068981764,51.498585,203,-0.100791005,51.51821864
73,-0.088532600000007733,51.525615,512,-0.06142,51.532091
73,-0.088532600000007733,51.525615,401,-0.075375,51.528187
73,-0.088532600000007733,51.525615,408,-0.083935724,51.520009
74,-0.124469948,51.48591714,800,-0.149035374873,51.4811219398
75,-0.105480698,51.53219984,474,-0.038557746,51.541515
587,-0.08497,51.50964,130,-0.075459482,51.50950627
587,-0.08497,51.50964,706,-0.083632928,51.50215353
588,-0.0801,51.52959,801,-0.0980318118664,51.5052241745
844,-0.049150215,51.498439,217,-0.082422399,51.51615461
80,-0.102091246,51.50069361,167,-0.147624377,51.49395092
81,-0.141327271,51.52025302,579,-0.093051,51.511246
593,-0.11934,51.531066,819,-0.114842,51.50621
338,-0.119643424,51.51175646,12,-0.130431727,51.52168078
339,-0.1117812,51.5333196,388,-0.121723604,51.51070161
595,-0.21985,51.493267,780,-0.18316517,51.474665
595,-0.21985,51.493267,349,-0.142783033,51.51196
84,-0.111778348,51.51593725,541,-0.142844,51.506613
340,-0.087587447,51.51444134,654,-0.117661574,51.48267821
340,-0.087587447,51.51444134,50,-0.087459376,51.52867339
85,-0.078600401,51.50064702,473,-0.019355,51.496137
597,-0.20782,51.473471,12,-0.130431727,51.52168078
86,-0.115156562,51.48947903,86,-0.115156562,51.48947903
599,-0.223616,51.485743,730,-0.229116862,51.49208492
600,-0.124642,51.481747,246,-0.099994052,51.52285301
601,-0.225787,51.514767,187,-0.178433004,51.49247977
91,-0.111014912,51.49368637,173,-0.113001,51.50486
347,-0.113936001,51.50013942,270,-0.122492418,51.4863434
92,-0.100440521,51.49889832,229,-0.123179697,51.50654321
348,-0.150481272,51.51217033,111,-0.157275636,51.5100172
94,-0.085814489,51.49506109,338,-0.119643424,51.51175646
94,-0.085814489,51.49506109,195,-0.106237501,51.50724437
606,-0.210941,51.504199,404,-0.184400221,51.50204238
96,-0.078505384,51.53095071,319,-0.088542771,51.52702563
96,-0.078505384,51.53095071,574,-0.09315,51.53356
98,-0.138231303,51.52554222,244,-0.128585022,51.51611887
354,-0.123702,51.506767,44,-0.144165239,51.51073687
99,-0.158264483,51.51457763,727,-0.20587627,51.47569809
99,-0.158264483,51.51457763,167,-0.147624377,51.49395092
99,-0.158264483,51.51457763,191,-0.153520935,51.50311799
99,-0.158264483,51.51457763,613,-0.217400093,51.50403821
355,-0.13922146,51.461388,772,-0.122831913,51.47250956
100,-0.122806861,51.49043573,221,-0.13045856,51.49481649
357,-0.139016,51.520994,186,-0.175810943,51.51733558
613,-0.217400093,51.50403821,515,-0.211316,51.500088
358,-0.124826,51.516226,569,-0.08299,51.53213
614,-0.058826101,51.54119,718,-0.060291813,51.53571683
615,-0.215895601,51.4768851,671,-0.201968,51.475089
104,-0.077121322,51.51159481,557,-0.0985,51.51601
104,-0.077121322,51.51159481,773,-0.107349,51.511891
104,-0.077121322,51.51159481,95,-0.097340162,51.5208417
360,-0.138733562,51.49675303,710,-0.163347594,51.47439218
360,-0.138733562,51.49675303,57,-0.120202614,51.52334672
361,-0.11342629,51.50391973,215,-0.088285377,51.51906932
361,-0.11342629,51.50391973,558,-0.127554,51.493978
361,-0.11342629,51.50391973,335,-0.120718759,51.51196803
361,-0.11342629,51.50391973,659,-0.10307894,51.511934
361,-0.11342629,51.50391973,386,-0.130110822,51.51352755
361,-0.11342629,51.50391973,659,-0.10307894,51.511934
106,-0.147301667,51.51410514,177,-0.140947636,51.49616092
618,-0.193254007,51.47625965,222,-0.155349725,51.50275704
618,-0.193254007,51.47625965,423,-0.15393398,51.49456127
618,-0.193254007,51.47625965,558,-0.127554,51.493978
619,-0.197010096,51.4737636,5,-0.156876,51.49313
108,-0.1321021999999914,51.4981256,842,-0.10832249,51.510981
109,-0.132328837,51.51563144,371,-0.10988,51.49775
109,-0.132328837,51.51563144,70,-0.117069978,51.53136059
109,-0.132328837,51.51563144,34,-0.129386874,51.5341235
365,-0.100168,51.530344,200,-0.066078037,51.51492456
365,-0.100168,51.530344,19,-0.131161087,51.52505093
110,-0.172528678,51.53304322,303,-0.158456089,51.50295379
622,-0.205535908,51.50748124,634,-0.215804559,51.49434708
622,-0.205535908,51.50748124,771,-0.216016,51.509224
111,-0.157275636,51.5100172,219,-0.19039362,51.49016361
111,-0.157275636,51.5100172,111,-0.157275636,51.5100172
111,-0.157275636,51.5100172,348,-0.150481272,51.51217033
111,-0.157275636,51.5100172,229,-0.123179697,51.50654321
111,-0.157275636,51.5100172,116,-0.141423695,51.51449962
623,-0.180791784,51.46193072,832,-0.11578197,51.464019
368,-0.15934065,51.50024195,115,-0.073537654,51.51423368
625,-0.149551631,51.47761941,703,-0.10534448,51.51505991
625,-0.149551631,51.47761941,313,-0.138072691,51.51734403
114,-0.158963647,51.52451738,427,-0.09294031,51.51397065
114,-0.158963647,51.52451738,290,-0.17110323,51.518268
370,-0.174593,51.520205,359,-0.135440826,51.49782999
115,-0.073537654,51.51423368,33,-0.07015,51.515231
117,-0.114934001,51.49288067,409,-0.099828,51.493146
374,-0.11386436,51.50402794,264,-0.109256828,51.52644342
375,-0.194392952,51.50194596,225,-0.196422,51.50935342
120,-0.093080779,51.51573534,90,-0.139174593,51.53301907
121,-0.156166631,51.51891348,383,-0.13121385,51.51310333
633,-0.209378594,51.48959104,626,-0.20481514,51.48438657
122,-0.078869751,51.52111369,490,-0.065006,51.508622
378,-0.179077626,51.49559291,150,-0.168917077,51.49705603
635,-0.214428378,51.48606206,671,-0.201968,51.475089
380,-0.150666888,51.50686435,752,-0.17371276,51.515117
126,-0.096496865,51.51782144,55,-0.086685542,51.51707521
382,-0.14744969,51.50935171,267,-0.132224622,51.49206037
127,-0.09388536,51.51700801,336,-0.115533,51.504942
128,-0.185296516,51.49536226,356,-0.173881,51.494412
128,-0.185296516,51.49536226,37,-0.192369256,51.49159394
640,-0.148059277,51.47286577,670,-0.152248582,51.46718562
129,-0.137043852,51.5118973,341,-0.12602103,51.50810309
130,-0.075459482,51.50950627,239,-0.138019439,51.52443845
644,-0.223852256,51.48373225,133,-0.191462381,51.50136494
647,-0.217515071,51.50035306,761,-0.211860644,51.48321729
136,-0.097441687,51.51196176,334,-0.115851,51.505044
648,-0.19627483,51.46904022,765,-0.20682737,51.46760141
138,-0.157436972,51.51227622,303,-0.158456089,51.50295379
138,-0.157436972,51.51227622,203,-0.100791005,51.51821864
395,-0.159919,51.492462,649,-0.18027465,51.48180515
651,-0.183853573,51.48089844,405,-0.18267094,51.49418566
140,-0.085634242,51.52096262,264,-0.109256828,51.52644342
140,-0.085634242,51.52096262,107,-0.096317627,51.52600832
400,-0.154106,51.517703,316,-0.14296064,51.497998
400,-0.154106,51.517703,301,-0.148105415,51.51475963
145,-0.202759212,51.50074359,404,-0.184400221,51.50204238
146,-0.129361842,51.48836528,374,-0.11386436,51.50402794
146,-0.129361842,51.48836528,780,-0.18316517,51.474665
403,-0.158249929,51.51689296,396,-0.163609,51.51809
659,-0.10307894,51.511934,845,-0.063471392,51.497995
659,-0.10307894,51.511934,283,-0.118478757,51.51440928
148,-0.138364847,51.49211134,95,-0.097340162,51.5208417
660,-0.206029743,51.49087074,761,-0.211860644,51.48321729
405,-0.18267094,51.49418566,622,-0.205535908,51.50748124
405,-0.18267094,51.49418566,163,-0.167894973,51.4931848
661,-0.202608612,51.51632095,606,-0.210941,51.504199
661,-0.202608612,51.51632095,191,-0.153520935,51.50311799
150,-0.168917077,51.49705603,289,-0.15128999999998882,51.50923
150,-0.168917077,51.49705603,403,-0.158249929,51.51689296
152,-0.101536865,51.49217002,116,-0.141423695,51.51449962
408,-0.083935724,51.520009,703,-0.10534448,51.51505991
664,-0.155442787,51.474376,631,-0.141770709,51.4795017
664,-0.155442787,51.474376,766,-0.192165613,51.45752945
665,-0.191722864,51.46108367,834,-0.14785703,51.477966
154,-0.11282408,51.50379168,48,-0.099141408,51.51248445
154,-0.11282408,51.50379168,341,-0.12602103,51.50810309
154,-0.11282408,51.50379168,703,-0.10534448,51.51505991
155,-0.191933711,51.49586666,658,-0.16478637,51.47729232
155,-0.191933711,51.49586666,350,-0.1798541843891,51.5017154373867
667,-0.222293381,51.5015946,428,-0.174554,51.499917
158,-0.196170309,51.49085368,739,-0.185273723,51.48176572
670,-0.152248582,51.46718562,116,-0.141423695,51.51449962
670,-0.152248582,51.46718562,359,-0.135440826,51.49782999
671,-0.201968,51.475089,769,-0.191803,51.473611
673,-0.18038939,51.46517078,136,-0.097441687,51.51196176
673,-0.18038939,51.46517078,726,-0.150908371,51.47505096
674,-0.11619105,51.53546778,594,-0.117774,51.513875
674,-0.11619105,51.53546778,170,-0.1080682,51.5278427
419,-0.149004,51.485821,245,-0.142207481,51.4853572
675,-0.182126248,51.46348914,176,-0.188098863,51.51791921
421,-0.104778,51.504044,217,-0.082422399,51.51615461
166,-0.159237081,51.50185512,167,-0.147624377,51.49395092
423,-0.15393398,51.49456127,680,-0.170329317,51.47768469
679,-0.170210533,51.47453545,638,-0.169821175,51.46663393
680,-0.170329317,51.47768469,167,-0.147624377,51.49395092
169,-0.16516400000000431,51.5147461,53,-0.143495266,51.5099923
427,-0.09294031,51.51397065,841,-0.074704305,51.500845
683,-0.163750945,51.46506424,419,-0.149004,51.485821
428,-0.174554,51.499917,261,-0.191351186,51.5134891
428,-0.174554,51.499917,428,-0.174554,51.499917
684,-0.195197203,51.45475251,700,-0.174347066,51.47696496
175,-0.079608554,51.521668,73,-0.088532600000007733,51.525615
176,-0.188098863,51.51791921,370,-0.174593,51.520205
688,-0.20066766,51.46095151,821,-0.147714557371,51.4835074867
689,-0.180884959,51.45922541,355,-0.13922146,51.461388
178,-0.141923621,51.48985626,154,-0.11282408,51.50379168
180,-0.153645496,51.5129118,380,-0.150666888,51.50686435
436,-0.11655,51.51824,95,-0.097340162,51.5208417
436,-0.11655,51.51824,140,-0.085634242,51.52096262
436,-0.11655,51.51824,263,-0.080660083,51.51422502
182,-0.165842551,51.52202903,610,-0.172078187,51.48256792
183,-0.13612398,51.482362,177,-0.140947636,51.49616092
183,-0.13612398,51.482362,74,-0.124469948,51.48591714
695,-0.102757578,51.53638435,695,-0.102757578,51.53638435
695,-0.102757578,51.53638435,793,-0.11955857,51.528279
696,-0.217995921,51.48728535,775,-0.223868,51.496664
186,-0.175810943,51.51733558,404,-0.184400221,51.50204238
186,-0.175810943,51.51733558,364,-0.13214036,51.519572
187,-0.178433004,51.49247977,625,-0.149551631,51.47761941
187,-0.178433004,51.49247977,384,-0.192404,51.496481
189,-0.109914711,51.53166681,330,-0.179135079,51.51641749
189,-0.109914711,51.53166681,569,-0.08299,51.53213
701,-0.176267008,51.47287627,665,-0.191722864,51.46108367
190,-0.132845681,51.48997562,161,-0.141334487,51.49234577
191,-0.153520935,51.50311799,300,-0.17306032,51.505014
449,-0.057159,51.511088,783,-0.021630359,51.5403115
706,-0.083632928,51.50215353,52,-0.094934859,51.52295439
197,-0.111606696,51.50556905,237,-0.0681619805156,51.5097860151
710,-0.163347594,51.47439218,143,-0.161203828,51.4968865
711,-0.216305546,51.48335692,686,-0.222456468,51.48814438
711,-0.216305546,51.48335692,220,-0.166485083,51.49066456
201,-0.161113413,51.5225965,228,-0.134621209,51.50742485
457,-0.145393,51.542138,199,-0.082989638,51.51048489
457,-0.145393,51.542138,605,-0.163667,51.520331
457,-0.145393,51.542138,457,-0.145393,51.542138
202,-0.06954201,51.51236389,564,-0.117619,51.509943
202,-0.06954201,51.51236389,162,-0.121328408,51.51760685
714,-0.137235175,51.47311696,664,-0.155442787,51.474376
204,-0.112432615,51.52659961,797,-0.12827903,51.5293
206,-0.062697,51.518154,206,-0.062697,51.518154
462,-0.138853,51.541603,43,-0.157183945,51.52026
462,-0.138853,51.541603,93,-0.109025404,51.53440868
718,-0.060291813,51.53571683,119,-0.090847761,51.52589324
207,-0.153194766,51.50135267,340,-0.087587447,51.51444134
463,-0.071881,51.534776,323,-0.083067,51.523196
719,-0.054162264,51.53642464,383,-0.13121385,51.51310333
465,-0.08249,51.53558,509,-0.090075,51.517842
466,-0.076341,51.534464,4,-0.120973687,51.53005939
722,-0.058631453,51.52458353,536,-0.06992,51.53385
211,-0.158105512,51.49464523,768,-0.159322467,51.46134382
212,-0.199004026,51.50658458,398,-0.200742,51.502319
213,-0.149569201,51.50274025,213,-0.149569201,51.50274025
213,-0.149569201,51.50274025,138,-0.157436972,51.51227622
213,-0.149569201,51.50274025,818,-0.12382322,51.501513
725,-0.096518684,51.491327,9,-0.096440751,51.5073853
214,-0.130504336,51.52683806,762,-0.129698963,51.50070305
214,-0.130504336,51.52683806,14,-0.12394439999999918,51.529416
217,-0.082422399,51.51615461,228,-0.134621209,51.50742485
217,-0.082422399,51.51615461,374,-0.11386436,51.50402794
217,-0.082422399,51.51615461,230,-0.103137426,51.50669284
217,-0.082422399,51.51615461,55,-0.086685542,51.51707521
217,-0.082422399,51.51615461,193,-0.100186337,51.50581776
729,-0.208485293,51.47893931,758,-0.201005397,51.51787005
218,-0.170194408,51.48971651,150,-0.168917077,51.49705603
475,-0.020157,51.499041,502,-0.049591815,51.53341
732,-0.087262995,51.50630441,579,-0.093051,51.511246
221,-0.13045856,51.49481649,818,-0.12382322,51.501513
733,-0.150817316,51.50542628,138,-0.157436972,51.51227622
222,-0.155349725,51.50275704,303,-0.158456089,51.50295379
478,-0.04667,51.521889,596,-0.199783,51.472817
478,-0.04667,51.521889,518,-0.037471,51.528224
479,-0.058005,51.527152,88,-0.132053392,51.51858757
224,-0.18740235,51.51031,213,-0.149569201,51.50274025
480,-0.0389866,51.5128711,479,-0.058005,51.527152
225,-0.196422,51.50935342,515,-0.211316,51.500088
737,-0.19411695,51.47993289,157,-0.193068385,51.50039792
737,-0.19411695,51.47993289,723,-0.190346493,51.46822047
227,-0.115480888,51.52891573,234,-0.106992706,51.53450449
228,-0.134621209,51.50742485,790,-0.00481,51.541793
228,-0.134621209,51.50742485,541,-0.142844,51.506613
228,-0.134621209,51.50742485,113,-0.183289032,51.49646288
229,-0.123179697,51.50654321,762,-0.129698963,51.50070305
230,-0.103137426,51.50669284,154,-0.11282408,51.50379168
742,-0.208565479,51.51510818,730,-0.229116862,51.49208492
742,-0.208565479,51.51510818,180,-0.153645496,51.5129118
487,-0.025626,51.511811,130,-0.075459482,51.50950627
232,-0.112753217,51.51501025,374,-0.11386436,51.50402794
744,-0.172293499,51.46745485,834,-0.14785703,51.477966
745,-0.18243547,51.47816972,74,-0.124469948,51.48591714
235,-0.110889274,51.49571828,372,-0.117863,51.515208
236,-0.073438925,51.51838043,200,-0.066078037,51.51492456
237,-0.0681619805156,51.5097860151,206,-0.062697,51.518154
749,-0.074284675,51.53932857,749,-0.074284675,51.53932857
750,-0.157850096,51.4710956,826,-0.1429434,51.496863
496,-0.015578,51.52512,818,-0.12382322,51.501513
752,-0.17371276,51.515117,679,-0.170210533,51.47453545
242,-0.151359288,51.52200801,318,-0.138846453,51.51004801
498,-0.025296,51.527058,282,-0.06111,51.518675
498,-0.025296,51.527058,492,-0.032267204,51.525501
244,-0.128585022,51.51611887,119,-0.090847761,51.52589324
757,-0.187404506,51.48795853,231,-0.17873226,51.49396755
247,-0.167515,51.530529,279,-0.17660300000000007,51.518623
503,-0.051394,51.520893,102,-0.076793375,51.51340693
503,-0.051394,51.520893,469,-0.020467,51.513757
250,-0.162727,51.489932,231,-0.17873226,51.49396755
762,-0.129698963,51.50070305,387,-0.121394101,51.49369988
762,-0.129698963,51.50070305,374,-0.11386436,51.50402794
251,-0.079249,51.518908,539,-0.075901,51.531091
251,-0.079249,51.518908,486,-0.069543,51.525645
251,-0.079249,51.518908,827,-0.11147178,51.479601
508,-0.074431,51.519362,54,-0.094475072,51.52174785
510,-0.025996,51.509303,469,-0.020467,51.513757
257,-0.154907218,51.52248185,210,-0.151926305,51.51681444
769,-0.191803,51.473611,618,-0.193254007,51.47625965
2,-0.197574246,51.49960695,762,-0.129698963,51.50070305
259,-0.1532331,51.490959,178,-0.141923621,51.48985626
259,-0.1532331,51.490959,662,-0.167919869,51.48498496
4,-0.120973687,51.53005939,248,-0.170279555,51.50645179
260,-0.135580879,51.5136846,344,-0.10102611,51.528246
5,-0.156876,51.49313,316,-0.14296064,51.497998
5,-0.156876,51.49313,723,-0.190346493,51.46822047
6,-0.144228881,51.51811784,384,-0.192404,51.496481
518,-0.037471,51.528224,779,-0.077178979,51.514449
263,-0.080660083,51.51422502,237,-0.0681619805156,51.5097860151
775,-0.223868,51.496664,606,-0.210941,51.504199
264,-0.109256828,51.52644342,528,-0.145827,51.507326
265,-0.169249375,51.51595344,318,-0.138846453,51.51004801
10,-0.092754157,51.50597426,66,-0.108657431,51.51795029
522,-0.036017,51.525941,521,-0.037366,51.534137
11,-0.122502346,51.52395143,26,-0.11829517,51.52728093
523,-0.013475,51.51549,480,-0.0389866,51.5128711
12,-0.130431727,51.52168078,502,-0.049591815,51.53341
780,-0.18316517,51.474665,529,-0.170983,51.486892
269,-0.089740764,51.50082346,12,-0.130431727,51.52168078
525,-0.21350087,51.496927,528,-0.145827,51.507326
14,-0.12394439999999918,51.529416,400,-0.154106,51.517703
14,-0.12394439999999918,51.529416,358,-0.124826,51.516226
14,-0.12394439999999918,51.529416,33,-0.07015,51.515231
270,-0.122492418,51.4863434,223,-0.090220911,51.49148474
527,-0.215808,51.503802,601,-0.225787,51.514767
783,-0.021630359,51.5403115,351,-0.097122,51.529423
784,-0.00993526,51.546326,399,-0.071653961,51.52261762
784,-0.00993526,51.546326,512,-0.06142,51.532091
17,-0.109006325,51.5216612,28,-0.143613641,51.52351808
17,-0.109006325,51.5216612,374,-0.11386436,51.50402794
17,-0.109006325,51.5216612,318,-0.138846453,51.51004801
18,-0.12221963,51.51477076,185,-0.140741432,51.48805753
19,-0.131161087,51.52505093,806,-0.124807385707,51.5372405623
21,-0.062806212,51.539834,695,-0.102757578,51.53638435
535,-0.147154,51.537349,540,-0.144466,51.528302
24,-0.124678402,51.51908011,480,-0.0389866,51.5128711
280,-0.162418,51.490083,316,-0.14296064,51.497998
281,-0.127575233,51.49580589,228,-0.134621209,51.50742485
281,-0.127575233,51.49580589,745,-0.18243547,51.47816972
795,-0.13186102,51.527068,71,-0.098850915,51.5154186
28,-0.143613641,51.52351808,330,-0.179135079,51.51641749
540,-0.144466,51.528302,228,-0.134621209,51.50742485
29,-0.193487,51.513735,345,-0.166878535,51.48802358
29,-0.193487,51.513735,758,-0.201005397,51.51787005
541,-0.142844,51.506613,374,-0.11386436,51.50402794
30,-0.093421615,51.52915444,13,-0.136039674,51.51991453
30,-0.093421615,51.52915444,732,-0.087262995,51.50630441
31,-0.083353323,51.52953709,39,-0.078130921,51.5263778
31,-0.083353323,51.52953709,3,-0.084605692,51.52128377
287,-0.128377673,51.52367314,427,-0.09294031,51.51397065
288,-0.147478734,51.49236962,804,-0.125078652873,51.5346677396
544,-0.102208,51.526153,189,-0.109914711,51.53166681
33,-0.07015,51.515231,73,-0.088532600000007733,51.525615
801,-0.0980318118664,51.5052241745,202,-0.06954201,51.51236389
290,-0.17110323,51.518268,213,-0.149569201,51.50274025
546,-0.107987,51.517428,255,-0.179592915,51.52557531
804,-0.125078652873,51.5346677396,264,-0.109256828,51.52644342
37,-0.192369256,51.49159394,333,-0.193764092,51.50860544
549,-0.104193,51.49605,195,-0.106237501,51.50724437
549,-0.104193,51.49605,18,-0.12221963,51.51477076
38,-0.197245586,51.4973875,136,-0.097441687,51.51196176
806,-0.124807385707,51.5372405623,836,-0.12544145,51.541596
551,-0.016460175,51.505772,282,-0.06111,51.518675
41,-0.083493552,51.520955,361,-0.11342629,51.50391973
42,-0.093903825,51.53099181,162,-0.121328408,51.51760685
298,-0.074189225,51.50227992,199,-0.082989638,51.51048489
302,-0.216573,51.466907,589,-0.179369,51.487196
814,-0.123670735702,51.4714330677,827,-0.11147178,51.479601
815,-0.116628700672,51.5000891978,177,-0.140947636,51.49616092
815,-0.116628700672,51.5000891978,91,-0.111014912,51.49368637
561,-0.043371,51.518369,819,-0.114842,51.50621
306,-0.135025698,51.51816295,410,-0.169774,51.519968
818,-0.12382322,51.501513,213,-0.149569201,51.50274025
818,-0.12382322,51.501513,276,-0.084985356,51.50930161
51,-0.104298194,51.52671796,399,-0.071653961,51.52261762
51,-0.104298194,51.52671796,253,-0.086379717,51.53404294
307,-0.187842717,51.50990837,290,-0.17110323,51.518268
52,-0.094934859,51.52295439,98,-0.138231303,51.52554222
52,-0.094934859,51.52295439,132,-0.074754872,51.52364804
308,-0.085666316,51.49907558,156,-0.092921165,51.49443626
308,-0.085666316,51.49907558,226,-0.131961389,51.50844614
309,-0.119047563,51.50963123,107,-0.096317627,51.52600832
309,-0.119047563,51.50963123,276,-0.084985356,51.50930161
565,-0.063386,51.521905,480,-0.0389866,51.5128711
55,-0.086685542,51.51707521,67,-0.108028472,51.51882555
311,-0.140485596,51.51918144,540,-0.144466,51.528302
311,-0.140485596,51.51918144,257,-0.154907218,51.52248185
56,-0.154701411,51.52058381,275,-0.092176447,51.52004497
313,-0.138072691,51.51734403,433,-0.116279,51.524564
826,-0.1429434,51.496863,248,-0.170279555,51.50645179
315,-0.153463612,51.52536703,271,-0.156285395,51.53583617
571,-0.218337,51.506256,29,-0.193487,51.513735
827,-0.11147178,51.479601,409,-0.099828,51.493146
62,-0.106323685,51.4907579,435,-0.105593,51.488852
318,-0.138846453,51.51004801,24,-0.124678402,51.51908011
318,-0.138846453,51.51004801,109,-0.132328837,51.51563144
574,-0.09315,51.53356,3,-0.084605692,51.52128377
830,-0.11902256,51.469202,92,-0.100440521,51.49889832
63,-0.089782579,51.53089041,695,-0.102757578,51.53638435
63,-0.089782579,51.53089041,327,-0.19281419999998661,51.522168
319,-0.088542771,51.52702563,702,-0.065550321,51.52868155
64,-0.124749274,51.50946212,288,-0.147478734,51.49236962
833,-0.11537509,51.460232,579,-0.093051,51.511246
66,-0.108657431,51.51795029,200,-0.066078037,51.51492456
66,-0.108657431,51.51795029,71,-0.098850915,51.5154186
66,-0.108657431,51.51795029,603,-0.116493,51.477839
834,-0.14785703,51.477966,800,-0.149035374873,51.4811219398
579,-0.093051,51.511246,239,-0.138019439,51.52443845
580,-0.102996299,51.48692917,654,-0.117661574,51.48267821
581,-0.147983,51.519167,22,-0.114079481,51.5222641
70,-0.117069978,51.53136059,368,-0.15934065,51.50024195
838,-0.0914017,51.518093,838,-0.0914017,51.518093
838,-0.0914017,51.518093,588,-0.0801,51.52959
71,-0.098850915,51.5154186,530,-0.012413,51.508896
71,-0.098850915,51.5154186,215,-0.088285377,51.51906932
327,-0.19281419999998661,51.522168,318,-0.138846453,51.51004801
583,-0.12597218,51.49764,654,-0.117661574,51.48267821
329,-0.160854428,51.53589283,535,-0.147154,51.537349
74,-0.124469948,51.48591714,360,-0.138733562,51.49675303
74,-0.124469948,51.48591714,437,-0.120903,51.488124
74,-0.124469948,51.48591714,579,-0.093051,51.511246
74,-0.124469948,51.48591714,726,-0.150908371,51.47505096
74,-0.124469948,51.48591714,45,-0.162298,51.522511
331,-0.089887855,51.52085887,461,-0.038775,51.516
331,-0.089887855,51.52085887,695,-0.102757578,51.53638435
333,-0.193764092,51.50860544,188,-0.164393768,51.5165179
335,-0.120718759,51.51196803,192,-0.133201961,51.51251523
80,-0.102091246,51.50069361,100,-0.122806861,51.49043573
337,-0.197524944,51.51108452,307,-0.187842717,51.50990837
338,-0.119643424,51.51175646,244,-0.128585022,51.51611887
594,-0.117774,51.513875,19,-0.131161087,51.52505093
594,-0.117774,51.513875,98,-0.138231303,51.52554222
83,-0.131510949,51.50963938,49,-0.145904427,51.50706909
339,-0.1117812,51.5333196,553,-0.062546,51.535678
595,-0.21985,51.493267,303,-0.158456089,51.50295379
340,-0.087587447,51.51444134,474,-0.038557746,51.541515
340,-0.087587447,51.51444134,372,-0.117863,51.515208
596,-0.199783,51.472817,833,-0.11537509,51.460232
341,-0.12602103,51.50810309,818,-0.12382322,51.501513
341,-0.12602103,51.50810309,49,-0.145904427,51.50706909
597,-0.20782,51.473471,738,-0.187278987,51.47514228
598,-0.228188,51.494499,2,-0.197574246,51.49960695
343,-0.150181444,51.53692216,535,-0.147154,51.537349
89,-0.123509611,51.5262503,3,-0.084605692,51.52128377
345,-0.166878535,51.48802358,268,-0.144132875,51.49320445
90,-0.139174593,51.53301907,357,-0.139016,51.520994
350,-0.1798541843891,51.5017154373867,514,-0.155525,51.516204
350,-0.1798541843891,51.5017154373867,113,-0.183289032,51.49646288
95,-0.097340162,51.5208417,278,-0.07962099,51.5034938
351,-0.097122,51.529423,57,-0.120202614,51.52334672
351,-0.097122,51.529423,194,-0.091773776,51.50462759
96,-0.078505384,51.53095071,399,-0.071653961,51.52261762
609,-0.157788279,51.46512358,355,-0.13922146,51.461388
354,-0.123702,51.506767,628,-0.184318843,51.46881971
610,-0.172078187,51.48256792,395,-0.159919,51.492462
99,-0.158264483,51.51457763,204,-0.112432615,51.52659961
99,-0.158264483,51.51457763,358,-0.124826,51.516226
355,-0.13922146,51.461388,185,-0.140741432,51.48805753
355,-0.13922146,51.461388,356,-0.173881,51.494412
100,-0.122806861,51.49043573,755,-0.174971902,51.48512191
101,-0.0929401,51.51155322,31,-0.083353323,51.52953709
359,-0.135440826,51.49782999,795,-0.13186102,51.527068
615,-0.215895601,51.4768851,668,-0.236769936,51.49422354
104,-0.077121322,51.51159481,166,-0.159237081,51.50185512
104,-0.077121322,51.51159481,506,-0.075855,51.517475
104,-0.077121322,51.51159481,790,-0.00481,51.541793
105,-0.190240716,51.51552971,386,-0.130110822,51.51352755
361,-0.11342629,51.50391973,431,-0.122203,51.534474
361,-0.11342629,51.50391973,340,-0.087587447,51.51444134
617,-0.207842908,51.47107905,668,-0.236769936,51.49422354
106,-0.147301667,51.51410514,259,-0.1532331,51.490959
107,-0.096317627,51.52600832,215,-0.088285377,51.51906932
107,-0.096317627,51.52600832,170,-0.1080682,51.5278427
619,-0.197010096,51.4737636,303,-0.158456089,51.50295379
108,-0.1321021999999914,51.4981256,14,-0.12394439999999918,51.529416
108,-0.1321021999999914,51.4981256,117,-0.114934001,51.49288067
620,-0.167160736,51.47518024,5,-0.156876,51.49313
109,-0.132328837,51.51563144,34,-0.129386874,51.5341235
109,-0.132328837,51.51563144,247,-0.167515,51.530529
621,-0.187427294,51.46086446,277,-0.191496313,51.50315739
622,-0.205535908,51.50748124,527,-0.215808,51.503802
622,-0.205535908,51.50748124,404,-0.184400221,51.50204238
111,-0.157275636,51.5100172,762,-0.129698963,51.50070305
111,-0.157275636,51.5100172,290,-0.17110323,51.518268
111,-0.157275636,51.5100172,233,-0.130699733,51.50777049
111,-0.157275636,51.5100172,111,-0.157275636,51.5100172
367,-0.1642075,51.5173721,215,-0.088285377,51.51906932
368,-0.15934065,51.50024195,395,-0.159919,51.492462
624,-0.132102704,51.4729184,772,-0.122831913,51.47250956
113,-0.183289032,51.49646288,296,-0.190603326,51.49363156
626,-0.20481514,51.48438657,263,-0.080660083,51.51422502
115,-0.073537654,51.51423368,278,-0.07962099,51.5034938
627,-0.158230901,51.4687905,732,-0.087262995,51.50630441
116,-0.141423695,51.51449962,374,-0.11386436,51.50402794
118,-0.13547809,51.49582705,154,-0.11282408,51.50379168
374,-0.11386436,51.50402794,295,-0.092762704,51.50029631
374,-0.11386436,51.50402794,77,-0.124121774,51.52341837
